base_origem,qru_corrida,orgao_nome,orgao_codigo_siorg,orgao_categoria,unidade_administrativa_nome,unidade_administrativa_codigo_siorg,status,motivo,justificativa,km_total,km_rota_calculada,valor_corrida,data_abertura,data_despacho,data_local_embarque,data_inicio,data_final,data_cancelamento,origem_endereco,origem_bairro,origem_cidade,origem_uf,destino_solicitado_endereco,destino_efetivo_endereco,origem_latitude,origem_longitude,destino_solicitado_latitude,destino_solicitado_longitude,destino_efetivo_latitude,destino_efetivo_longitude,avaliacao_usuario_nota,avaliacao_usuario_texto,veiculo_fabricante,veiculo_modelo,veiculo_ano_fabricacao,veiculo_ano_modelo,veiculo_cor,veiculo_placa,ateste_setorial_data,conteste_info
TAXIGOV_DF_3,1359945,Ministério da Saúde,304,DIRETA,DAPSI,,CONCLUÍDA,Reunião,,4.1,4.12,15.91,2024-07-10 11:55:50.323,2024-07-10 11:59:39.277,2024-07-10 12:00:47.060,2024-07-10 12:01:37.147,2024-07-10 12:09:53.700,,MINISTERIO DA SAUDE - BLOCO G,,BRASILIA,DF,"PO700 - Ministerio da Saude, SRTVN, 701, Asa Norte, Brasilia, DF","PO700 - Ministerio da Saude, SRTVN, 701, Asa Norte, Brasilia, DF",-15.80024,-47.86838,-15.78407,-47.89045,-15.78407,-47.89046,,,,,2022,2022,,REU-**98,,
TAXIGOV_DF_ENTIDADES,1359940,Fundação Oswaldo Cruz,315,INDIRETA,NEVS/FIOCRUZ-BSB,,CONCLUÍDA,Reunião,,10.7,5.833,39.59,2024-07-10 11:51:15.630,2024-07-10 11:51:21.510,2024-07-10 11:51:39.060,2024-07-10 11:51:47.013,2024-07-10 12:15:44.547,,"TAGUATINGA SUL, QNC 13 LOTE 01 CASA 2",PA 36,BRASILIA,DF,SAMAMBAIA NORTE QR 401 CONJUNTO 13 CASA 25,"QUADRA QR 401 CONJUNTO 2, QDR401 CJ 13 LT24, SAMAMBAIA - DF, 72319-013, BRASIL",-15.84079,-48.10105,,,-15.87061,-48.09457,,,,COROLLA,2024,2024,PRATA,SSH-**37,,
TAXIGOV_DF_3,1359935,Ministério da Educação,244,DIRETA,SEXEC/MEC,,CONCLUÍDA,Reunião,,1.03,0.417,7.76,2024-07-10 11:48:16.270,2024-07-10 13:24:23.513,2024-07-10 13:29:51.390,2024-07-10 13:33:02.107,2024-07-10 13:37:31.013,,MINISTERIO DA EDUCACAO,PA 2,BRASILIA,DF,"Palacio do Planalto, Brasilia, DF","VIA N. DOIS LESTE, ASA NORTE, BRASILIA - DF, BRASIL",-15.79501,-47.87305,-15.79905,-47.86077,-15.79404,-47.87254,,,,,2018,2018,,PBM-**57,,
TAXIGOV_DF_3,1359934,Ministério do Meio Ambiente,1927,DIRETA,ASCOM/GM/MMA,,CONCLUÍDA,Reunião,,1.99,1.886,7.76,2024-07-10 11:47:25.043,2024-07-10 11:50:22.183,2024-07-10 11:51:06.573,2024-07-10 11:51:25.270,2024-07-10 11:55:53.877,,PALACIO DO PLANALTO,,BRASILIA,DF,"Ministerio do Meio Ambiente, Eixo Monumental, Brasilia, DF","Ministerio do Meio Ambiente, Eixo Monumental, Brasilia, DF",-15.79905,-47.86077,-15.79859,-47.87243,-15.79954,-47.8727,,,,,2018,2018,,PBJ-**25,,
TAXIGOV_DF_ENTIDADES,1359931,Empresa de Tecnologia e Informações da Previdência,303,INDIRETA,SGDF/DATAPREV,,CONCLUÍDA,Reunião,,12.83,11.633,47.47,2024-07-10 11:45:31.917,2024-07-10 11:45:42.953,2024-07-10 11:54:23.427,2024-07-10 11:55:11.033,2024-07-10 12:14:55.190,,ITATIAIA ATACADISTA,ZONA INDUSTRIAL GUARA,BRASILIA,DF,"DATAPREV - Empresa de Tecnologia e Informacoes da Previdencia Social, Via L2 Sul, Asa Sul, Brasilia, DF","DATAPREV - Empresa de Tecnologia e Informacoes da Previdencia Social, Via L2 Sul, Asa Sul, Brasilia, DF",-15.8026,-47.95608,-15.80034,-47.87811,-15.8002,-47.87812,,,,ONIX,2022,2023,BRANCA,SGO-**28,,
TAXIGOV_DF_3,1359929,Ministério das Relações Exteriores,263,DIRETA,ABC/SPECE/MRE,,CONCLUÍDA,Transporte de documentos / materiais,,5.92,6.102,22.97,2024-07-10 11:45:07.247,2024-07-10 11:46:55.747,2024-07-10 11:50:19.680,2024-07-10 11:50:25.967,2024-07-10 11:57:18.950,,"CASA DA ONU - COMPLEXO SERGIO VIEIRA DE MELLO, SEN",ASA NORTE,BRASILIA,DF,"Agencia Brasileira de Cooperacao, SAFS Qd. 2 Lt. 2 Bl. B, ZONA CIVICOADMINISTRATIVA, BRASILIA, DF","Agencia Brasileira de Cooperacao, SAFS Qd. 2 Lt. 2 Bl. B, ZONA CIVICOADMINISTRATIVA, BRASILIA, DF",-15.78163,-47.86534,-15.80409,-47.86801,-15.80424,-47.86801,,,,,2021,2022,,REQ-**58,,
TAXIGOV_DF_3,1359924,Ministério da Saúde,304,DIRETA,DAPSI,,CONCLUÍDA,Reunião,,4.12,4.12,15.99,2024-07-10 11:44:01.633,2024-07-10 11:46:44.863,2024-07-10 11:49:17.360,2024-07-10 11:50:13.303,2024-07-10 11:57:49.380,,MINISTERIO DA SAUDE - BLOCO G,,BRASILIA,DF,"PO 700, SRTVN Quadra 03, ASA NORTE, BRASILIA, DF","PO 700, SRTVN Quadra 03, ASA NORTE, BRASILIA, DF",-15.80024,-47.86838,-15.78354,-47.8903,-15.78407,-47.89043,,,,,2024,2024,,SSK-**66,,
TAXIGOV_DF_3,1359918,Ministério do Desenvolvimento Agrário e Agricultura Familiar,308794,DIRETA,CGLOG / SPOA / SE / MDA,,CONCLUÍDA,Reunião,,2.29,2.441,8.89,2024-07-10 11:42:46.340,2024-07-10 11:52:54.467,2024-07-10 11:56:10.533,2024-07-10 11:57:16.427,2024-07-10 12:02:17.203,,SBN QD. 1 BL. D,BRASILIA,BRASILIA,DF,"Ministerio da Agricultura e Pecuaria, Brasilia, DF","Ministerio da Agricultura e Pecuaria, Brasilia, DF",-15.79096,-47.8794,-15.79953,-47.87093,-15.79952,-47.87071,,,,,2021,2022,,RES-**04,,
TAXIGOV_DF_3,1359917,Ministério da Saúde,304,DIRETA,CGDEP/DAEVS/SVS/MS,,CONCLUÍDA,Reunião,,4.09,4.082,15.87,2024-07-10 11:42:14.837,2024-07-10 11:44:42.793,2024-07-10 11:47:44.007,2024-07-10 11:48:20.323,2024-07-10 11:55:52.543,,"ESPLANADA DOS MINISTERIOS, BL. G",ASA SUL,BRASILIA,DF,"PO700 - Ministerio da Saude, SRTVN, 701, Asa Norte, Brasilia, DF","PO700 - Ministerio da Saude, SRTVN, 701, Asa Norte, Brasilia, DF",-15.80055,-47.86855,-15.78407,-47.89045,-15.78424,-47.89046,,,,,2018,2019,,QOI-**68,,
TAXIGOV_DF_3,1359915,Ministério da Saúde,304,DIRETA,GAB/SAPS,,CANCELADA,Reunião,,,,7.76,2024-07-10 11:40:39.173,2024-07-10 11:45:45.683,,2024-07-10 11:40:39.173,2024-07-10 11:45:45.683,2024-07-10 11:45:45.683,"INSTITUTO SERZEDELLO CORREA, SCES TRECHO 3 POLO 8, 4",,BRASILIA,DF,"Ministerio da Saude - Bloco G, Brasilia, Distrito Federal",,-15.80607,-47.84357,-15.80024,-47.86838,,,,,,,,,,,,
TAXIGOV_DF_3,1359906,Ministério da Saúde,304,DIRETA,DPNI,,CONCLUÍDA,Reunião,,4.02,4.384,15.6,2024-07-10 11:38:28.303,2024-07-10 11:40:09.157,2024-07-10 11:41:47.747,2024-07-10 11:43:50.780,2024-07-10 11:53:52.753,,"ANEXO DO MINISTERIO DA SAUDE, EIXO MONUMENTAL",G,BRASILIA,DF,"Edificio PO 700, Via W 5 Norte, Asa Norte, Brasilia, Distrito Federal","Edificio PO 700, Via W 5 Norte, Asa Norte, Brasilia, Distrito Federal",-15.80181,-47.86856,-15.78364,-47.89034,-15.78414,-47.89049,,,,,2024,2024,,SSI-**69,,
TAXIGOV_DF_3,1359899,Ministério da Justiça e Segurança Pública,235881,DIRETA,ASEI /MJSP,,CANCELADA,Reunião,,,,7.76,2024-07-10 11:36:02.283,2024-07-10 11:41:53.670,2024-07-10 11:42:08.837,2024-07-10 11:41:53.670,2024-07-10 11:50:04.763,2024-07-10 11:50:04.763,"ESPLANADA DOS MINISTERIOS, BL. T",ASA NORTE,BRASILIA,DF,"Ministerio da Saude - Bloco G, Brasilia, DF",,-15.79711,-47.86591,-15.80024,-47.86838,,,,,,,2018,2018,,PBJ-**25,,
TAXIGOV_DF_3,1359887,Ministério do Desenvolvimento Agrário e Agricultura Familiar,308794,DIRETA,CGLOG / SPOA / SE / MDA,,CONCLUÍDA,Reunião,,2.3,2.51,8.92,2024-07-10 11:29:27.080,2024-07-10 11:31:43.157,2024-07-10 11:34:36.427,2024-07-10 11:35:15.033,2024-07-10 11:39:57.897,,PALACIO DO DESENVOLVIMENTO,ASA NORTE,BRASILIA,DF,"Ministerio da Agricultura e Pecuaria, Brasilia, DF","Ministerio da Agricultura e Pecuaria, Brasilia, DF",-15.79075,-47.87953,-15.79953,-47.87093,-15.79956,-47.87069,,,,,2024,2024,,SSI-**69,,
TAXIGOV_DF_ENTIDADES,1359879,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis,1812,INDIRETA,DAI/IBAMA,,CONCLUÍDA,Reunião,,5.54,5.637,20.5,2024-07-10 11:28:32.693,2024-07-10 11:31:07.487,2024-07-10 11:34:00.867,2024-07-10 11:35:36.877,2024-07-10 11:45:16.783,,"ANEXO I DO MINISTERIO DAS RELACOES EXTERIORES, ESPLANADA DOS MINISTERIOS, BLOCO H",ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"Ibama, Brasilia, Brasilia, DF","Ibama, Brasilia, Brasilia, DF",-15.80129,-47.8677,-15.76718,-47.86158,-15.76754,-47.8614,,,,COROLLA,2024,2024,PRATA,SSH-**27,,
TAXIGOV_DF_3,1359873,Ministério da Saúde,304,DIRETA,GAB/SGTES,,CONCLUÍDA,Reunião,,4.98,4.147,19.32,2024-07-10 11:26:07.920,2024-07-10 11:26:23.167,2024-07-10 11:34:57.537,2024-07-10 11:36:09.543,2024-07-10 11:46:22.480,,"ORGANIZACAO MUNDIAL DA SAUDE, SEN",ASA NORTE,BRASILIA,DF,"PO 700, SRTVN, Asa Norte, Brasilia, Distrito Federal","PO 700, SRTVN, Asa Norte, Brasilia, Distrito Federal",-15.78274,-47.86835,-15.78456,-47.88949,-15.78404,-47.89044,,,,,,,,PBP-**75,,
TAXIGOV_DF_ENTIDADES,1359872,Agência Nacional de Vigilância Sanitária,36687,INDIRETA,AINTE/ANVISA,,CONCLUÍDA,Reunião,,13.34,13.456,46.96,2024-07-10 11:25:56.620,2024-07-10 11:26:06.710,2024-07-10 11:30:22.747,2024-07-10 11:30:56.477,2024-07-10 11:50:43.483,,"MINISTERIO DA SAUDE (MS), ESPLANADA DOS MINISTERIOS, BL. G",ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"ANVISA Agencia Nacional de Vigilancia Sanitaria - Sede, Brasilia, Distrito Federal","ANVISA Agencia Nacional de Vigilancia Sanitaria - Sede, Brasilia, Distrito Federal",-15.80055,-47.86855,-15.79912,-47.95372,-15.79944,-47.95363,,,,VIRTUS,2023,2023,BRANCA,SGT-**86,,
TAXIGOV_DF_3,1359870,Ministério do Turismo,72084,DIRETA,CGCE/GM,,CONCLUÍDA,Reunião,,5.1,4.949,19.79,2024-07-10 11:25:51.507,2024-07-10 11:26:11.010,2024-07-10 11:31:07.663,2024-07-10 11:31:37.080,2024-07-10 11:38:55.047,,BRASILIA PALACE HOTEL,ASA NORTE,BRASILIA,DF,"Ministerio do Turismo, n bl U, Brasilia, DF","Ministerio do Turismo, n bl U, Brasilia, DF",-15.78832,-47.83075,-15.79689,-47.86823,-15.79678,-47.86789,,,,,2023,2023,,SGR-**55,,
TAXIGOV_DF_3,1359865,Ministério do Desenvolvimento Agrário e Agricultura Familiar,308794,DIRETA,GAB / SFTS / MDA,,CANCELADA,Reunião,,,,,2024-07-10 11:23:24.097,2024-07-10 11:26:39.353,,2024-07-10 11:26:39.353,2024-07-10 11:26:42.057,2024-07-10 11:26:42.057,SBN QD. 1 BL. D,BRASILIA,BRASILIA,DF,"Ministerio da Economia - Bloco C, Esplanada dos Ministerios, Zona Civico-Administrativa, Brasilia, DF",,-15.79096,-47.8794,-15.79906,-47.87167,,,,,,,2023,24,,SSF-**66,,
TAXIGOV_DF_3,1359862,Ministério das Relações Exteriores,263,DIRETA,ABC/SPECE/MRE,,CONCLUÍDA,Transporte de documentos / materiais,,6.46,5.446,25.06,2024-07-10 11:22:37.813,2024-07-10 11:22:51.973,2024-07-10 11:29:00.790,2024-07-10 11:29:06.887,2024-07-10 11:36:16.830,,"AGENCIA BRASILEIRA DE COOPERACAO, SAFS QD. 2 LT. 2 BL. B",ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"Casa da ONU - Complexo Sergio Vieira de Mello, SEN, Asa Norte, Brasilia, Distrito Federal","Casa da ONU - Complexo Sergio Vieira de Mello, SEN, Asa Norte, Brasilia, Distrito Federal",-15.80409,-47.86801,-15.78163,-47.86534,-15.78173,-47.8652,,,,,2021,2022,,REQ-**58,,
TAXIGOV_DF_3,1359858,Presidência da República,26,DIRETA,SNJ/SG/PR,,CONCLUÍDA,Reunião,,0.64,0.645,7.76,2024-07-10 11:21:05.797,2024-07-10 11:21:16.983,2024-07-10 11:25:38.110,2024-07-10 11:26:39.053,2024-07-10 11:31:47.507,,"PAVILHAO DAS METAS, VIA N1",,BRASILIA,DF,"Anexo I (Palacio do Planalto   Presidencia da Republica), Praca dos Tres Poderes, Brasilia, Distrito Federal","Anexo I (Palacio do Planalto   Presidencia da Republica), Praca dos Tres Poderes, Brasilia, Distrito Federal",-15.80202,-47.85426,-15.79955,-47.85925,-15.79977,-47.85936,,,,,2018,2019,,QOI-**68,,
TAXIGOV_DF_3,1359857,Ministério do Desenvolvimento Agrário e Agricultura Familiar,308794,DIRETA,CGLOG / SPOA / SE / MDA,,CONCLUÍDA,Reunião,,1.72,2.488,7.76,2024-07-10 11:20:41.463,2024-07-10 11:24:57.303,2024-07-10 11:30:57.953,2024-07-10 11:31:04.223,2024-07-10 11:37:39.627,,INSTITUTO NACIONAL DE COLONIZACAO E REFORMA AGRARIA - SEDE,ASA NORTE,BRASILIA,DF,"Ministerio do Desenvolvimento Agrario e Agricultura Familiar (MDA), Brasilia, DF","Ministerio do Desenvolvimento Agrario e Agricultura Familiar (MDA), Brasilia, DF",-15.79089,-47.87956,-15.79937,-47.87084,-15.7995,-47.87071,,,,,2022,2022,,SGN-**25,,
TAXIGOV_DF_ENTIDADES,1359856,Fundação Oswaldo Cruz,315,INDIRETA,NEVS/FIOCRUZ-BSB,,CONCLUÍDA,Reunião,,9.61,6.277,35.56,2024-07-10 11:20:40.213,2024-07-10 11:20:57.877,2024-07-10 11:21:17.670,2024-07-10 11:21:33.923,2024-07-10 11:45:42.920,,"TAGUATINGA SUL, QS 11 CONJUNTO A",PA 36,BRASILIA,DF,TAGUATINGA SUL QNC 13 LOTE 01 CASA 2,"QNC 13, QDNC13 LT1 CS 01, SETOR C NORTE, TAGUATINGA - DF, 77320-000, BRASIL",-15.84079,-48.10105,,,-15.82565,-48.06533,,,,COROLLA,2024,2024,PRATA,SSH-**37,,
TAXIGOV_DF_3,1359853,Ministério da Saúde,304,DIRETA,DEPPROS,,CANCELADA,Reunião,,,,7.76,2024-07-10 11:20:34.097,2024-07-10 11:21:02.080,2024-07-10 11:30:32.257,2024-07-10 11:21:02.080,2024-07-10 11:36:44.690,2024-07-10 11:36:44.690,VIA S. DOIS OESTE,ASA SUL,BRASILIA,DF,"Anexo do Ministerio da Saude, Eixo Monumental, G, Brasilia, DF",,-15.80193,-47.86671,-15.80181,-47.86856,,,,,,,2022,2023,,SGO-**98,,
TAXIGOV_DF_ENTIDADES,1359851,Fundação Universidade de Brasília,470,INDIRETA,IH,,CONCLUÍDA,Reunião,,26.72,27.244,98.33,2024-07-10 11:20:16.743,2024-07-10 11:20:22.780,2024-07-10 12:06:52.850,2024-07-10 12:07:18.280,2024-07-10 12:38:32.543,,"QNA 32, LOTE 2 CASA 2",TAGUATINGA NORTE TAGUATINGA,BRASILIA,DF,"214 NORTE, - PA 17","SQN 214 BLOCO E, BLOCO E, ASA NORTE, BRASILIA - DF, 70873-050, BRASIL",-15.82315,-48.0602,-15.74374,-47.88639,-15.74343,-47.88799,,,,COROLLA,2019,2020,PRETA,PBV-**72,,
TAXIGOV_DF_3,1359848,Ministério da Educação,244,DIRETA,ASSCER/GM,,CONCLUÍDA,Reunião,,0.95,1.345,7.76,2024-07-10 11:19:32.903,2024-07-10 11:19:50.963,2024-07-10 11:23:38.277,2024-07-10 11:23:53.727,2024-07-10 11:25:07.730,,PALACIO DO PLANALTO,,BRASILIA,DF,"Ministerio da Educacao, Brasilia, Distrito Federal","VIA N. UM LESTE, EIXO MONUMENTAL, BRASILIA - DF, BRASIL",-15.79905,-47.86077,-15.79501,-47.87305,-15.79651,-47.87071,,,,,2023,2023,,SGT-**97,,
TAXIGOV_DF_ENTIDADES,1359831,Fundação Cultural Palmares,1782,INDIRETA,CNIRC/FCP,,CONCLUÍDA,Reunião,,4.79,3.928,15.18,2024-07-10 11:12:32.923,2024-07-10 11:12:46.367,2024-07-10 11:18:05.010,2024-07-10 11:19:10.143,2024-07-10 11:28:13.187,,"JUNTA COMERCIAL, INDUSTRIAL E DE SERVICOS DO DISTRITO FEDERAL",ASA SUL,BRASILIA,DF,"Fundacao Cultural Palmares - FCP, Asa Sul, Brasilia, DF","SHCGN 702/703 BLOCO C, QD N702 BL B 52, ASA NORTE, BRASILIA - DF, 70720-620, BRASIL",-15.80168,-47.87925,-15.80111,-47.87922,-15.78135,-47.88855,,,,TRACKER,2022,2023,BRANCA,REU-**34,,
TAXIGOV_DF_3,1359829,Presidência da República,26,DIRETA,SPP/SECOM/PR,,CONCLUÍDA,Reunião,,16.86,14.969,65.42,2024-07-10 11:11:59.367,2024-07-10 11:13:48.777,2024-07-10 11:25:03.027,2024-07-10 11:25:59.067,2024-07-10 11:41:39.720,,AEROPORTO INTERNACIONAL DE BRASILIA - PRESIDENTE JUSCELINO KUBITSCHEK,,BRASILIA,DF,"Ministerio dos Transportes - Anexo A e B, Eixo Monumental, Brasilia, Distrito Federal","Ministerio dos Transportes - Anexo A e B, Eixo Monumental, Brasilia, Distrito Federal",-15.87069,-47.91935,-15.79543,-47.86689,-15.79534,-47.86701,,,,,2018,2018,,PBJ-**25,,
TAXIGOV_DF_3,1359827,Ministério da Saúde,304,DIRETA,DAHU/SAES/MS,,CONCLUÍDA,Reunião,,5.65,4.918,21.92,2024-07-10 11:10:35.273,2024-07-10 11:10:47.460,2024-07-10 11:15:53.820,2024-07-10 11:18:39.010,2024-07-10 11:31:39.193,,PALACIO DO PLANALTO,,BRASILIA,DF,- ASA SUL - BRASILIA,- ASA SUL - BRASILIA,-15.79905,-47.86077,-15.7951,-47.89345,-15.79521,-47.89387,,,,,2024,2025,,SSL-**49,,
TAXIGOV_DF_3,1359826,Ministério da Saúde,304,DIRETA,ASPAR/GM/MS,,CONCLUÍDA,Reunião,,1.71,1.449,7.76,2024-07-10 11:10:27.357,2024-07-10 11:10:40.120,2024-07-10 11:15:42.490,2024-07-10 11:17:31.957,2024-07-10 11:22:31.903,,BIBLIOTECA DO SENADO FEDERAL,,BRASILIA,DF,"Ministerio da Saude - Bloco G, Brasilia, DF","Ministerio da Saude - Bloco G, Brasilia, DF",-15.79775,-47.86342,-15.80024,-47.86838,-15.80032,-47.86816,,,,,,,,REL-**24,,
TAXIGOV_DF_ENTIDADES,1359821,Departamento Nacional de Infraestrutura de Transportes,54844,INDIRETA,DNIT/MINFRA,,CONCLUÍDA,Reunião,,4.78,4.852,17.78,2024-07-10 11:08:36.360,2024-07-10 11:11:15.973,2024-07-10 11:15:13.990,2024-07-10 11:15:53.263,2024-07-10 11:24:45.530,,SESC ESTACAO 504 SUL (DF),ASA SUL,BRASILIA,DF,"DNIT - Departamento Nacional de Infraestrutura de Transportes, Asa Norte, Brasilia, DF","SAUN, ASA NORTE, BRASILIA - DF, 70040-230, BRASIL",-15.8064,-47.89845,-15.78999,-47.87497,-15.78839,-47.8746,,,,KICKS,2022,2022,BRANCA,SGN-**25,,
TAXIGOV_DF_ENTIDADES,1359814,Instituto Brasileiro de Museus,100584,INDIRETA,DDFEM/IBRAM,,CONCLUÍDA,Reunião,,1.4,1.473,7.4,2024-07-10 11:06:40.453,2024-07-10 11:06:50.647,2024-07-10 11:12:29.367,2024-07-10 11:13:06.503,2024-07-10 11:16:55.107,,"ERL S, 1",ASA SUL,BRASILIA,DF,"Edificio CNC III, Asa Norte, Brasilia, DF","Edificio CNC III, Asa Norte, Brasilia, DF",-15.79625,-47.88264,-15.78875,-47.87842,-15.78857,-47.87856,,,,HB20S,2019,20,PRATA,PBY-**66,,
TAXIGOV_DF_3,1359811,Ministério da Educação,244,DIRETA,SECADI,,CONCLUÍDA,Reunião,,0.85,0.87,7.76,2024-07-10 11:05:18.730,2024-07-10 11:05:27.330,2024-07-10 11:09:57.020,2024-07-10 11:11:41.073,2024-07-10 11:14:41.820,,MINISTERIO DA EDUCACAO,PA 2,BRASILIA,DF,"Ministerio da Cultura, Eixo Monumental, S/N, Zona Civico-Administrativa, Brasilia, DF","Ministerio da Cultura, Eixo Monumental, S/N, Zona Civico-Administrativa, Brasilia, DF",-15.79501,-47.87305,-15.79876,-47.87259,-15.79902,-47.87236,,,,,2018,2019,,QOI-**68,,
TAXIGOV_DF_ENTIDADES,1359805,Banco Central do Brasil,89,INDIRETA,DEINF/BACEN,,CONCLUÍDA,Reunião,,5.93,4.999,22.18,2024-07-10 11:03:25.403,2024-07-10 11:06:20.750,2024-07-10 11:10:41.777,2024-07-10 11:11:20.327,2024-07-10 11:21:04.900,,SCES TRECHO 2,PA 4,BRASILIA,DF,"Banco Central do Brasil (BCB), SBS Qd. 3 Bl. B, Brasilia, Brasilia, DF","Banco Central do Brasil (BCB), SBS Qd. 3 Bl. B, Brasilia, Brasilia, DF",-15.81722,-47.86786,-15.80308,-47.88529,-15.80324,-47.88463,,,,SPIN ACT,2022,2023,PRATA,SGR-**00,,
TAXIGOV_DF_3,1359803,Ministério da Saúde,304,DIRETA,GAB/SAPS,,CONCLUÍDA,Reunião,,3.77,2.942,14.63,2024-07-10 11:02:38.063,2024-07-10 11:02:47.587,2024-07-10 11:05:04.083,2024-07-10 11:05:19.183,2024-07-10 11:13:13.677,,"ORGANIZACAO MUNDIAL DA SAUDE, SEN",ASA NORTE,BRASILIA,DF,"Ministerio da Saude (MS), Esplanada dos Ministerios, Bl. G, ZONA CIVICOADMINISTRATIVA, BRASILIA, DF","Ministerio da Saude (MS), Esplanada dos Ministerios, Bl. G, ZONA CIVICOADMINISTRATIVA, BRASILIA, DF",-15.78274,-47.86835,-15.80055,-47.86855,-15.80001,-47.86815,,,,,2023,2023,,SGS-**72,,
TAXIGOV_DF_ENTIDADES,1359797,Instituto de Pesquisa Econômica Aplicada,7,INDIRETA,SEAGE/IPEA,,CONCLUÍDA,Transporte de documentos / materiais,,2.82,2.865,10.38,2024-07-10 10:58:47.463,2024-07-10 10:59:03.830,2024-07-10 11:05:58.543,2024-07-10 11:06:25.427,2024-07-10 11:14:18.473,,SECRETARIA DE FAZENDA DO DISTRITO FEDERAL,ASA NORTE,BRASÍLIA,DF,INSTITUTO DE PESQUISA ECONÔMICA APLICADA - ASA SUL - BRASÍLIA / DF,INSTITUTO DE PESQUISA ECONÔMICA APLICADA - ASA SUL - BRASÍLIA / DF,-15.78399,-47.89018,-15.79916,-47.89699,-15.79929,-47.89709,,,,SIENA,2018,2018,ATTRACTV-BRANCA,PBP-**75,,
TAXIGOV_DF_3,1359787,Ministério da Saúde,304,DIRETA,DEPPROS,,CONCLUÍDA,Reunião,,4.91,5.117,19.05,2024-07-10 10:56:14.170,2024-07-10 10:56:23.697,2024-07-10 11:00:45.043,2024-07-10 11:01:47.390,2024-07-10 11:09:36.977,,ESPLANADA DOS MINISTERIOS,BRASILIA,BRASILIA,DF,"Instituto Serzedello Correa, SCES Trecho 3 Polo 8, 4, Brasilia, DF","Instituto Serzedello Correa, SCES Trecho 3 Polo 8, 4, Brasilia, DF",-15.802,-47.86917,-15.80607,-47.84357,-15.80605,-47.84305,,,,,2024,2024,,SSK-**66,,
TAXIGOV_DF_ENTIDADES,1359778,Instituto Chico Mendes de Conservação da Biodiversidade,91842,INDIRETA,GABIN/ICMBIO,,CONCLUÍDA,Reunião,,9.12,9.541,32.38,2024-07-10 10:52:51.383,2024-07-10 10:53:08.767,2024-07-10 10:57:47.320,2024-07-10 10:58:14.600,2024-07-10 11:10:46.217,,PALACIO DO PLANALTO,,BRASILIA,DF,"Instituto Chico Mendes de Conservacao da Biodiversidade, Brasilia, DF","Instituto Chico Mendes de Conservacao da Biodiversidade, Brasilia, DF",-15.79905,-47.86077,-15.80329,-47.92629,-15.80319,-47.9263,,,,PRISMA,2017,2017,BRANCA,PAQ-**53,,
TAXIGOV_DF_3,1359777,Ministério da Justiça e Segurança Pública,235881,DIRETA,ASCOM/GM/MJSP,,CONCLUÍDA,Reunião,,17.98,12.053,69.76,2024-07-10 10:52:47.943,2024-07-10 12:52:32.860,2024-07-10 13:04:33.807,2024-07-10 13:05:05.523,2024-07-10 13:38:59.267,,"MINISTERIO DA JUSTICA E SEGURANCA PUBLICA (MJ), ESPLANADA DOS MINISTERIOS, BL. T",ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"CETOP Centro de Treinamento Operacional CBMDF, Estrada Setor Policial Militar, Asa Sul, Brasilia, Distrito Federal","SPO, ASA SUL, BRASILIA - DF, 70610-200, BRASIL",-15.79711,-47.86591,-15.83028,-47.92821,-15.83448,-47.93698,,,,,2024,2025,,SSJ-**86,,
TAXIGOV_DF_3,1359773,Ministério da Saúde,304,DIRETA,DAHU/SAES/MS,,CONCLUÍDA,Reunião,,4.25,4.083,16.49,2024-07-10 10:52:03.467,2024-07-10 10:52:20.623,2024-07-10 10:52:45.120,2024-07-10 10:53:43.770,2024-07-10 11:02:04.660,,"MINISTERIO DA SAUDE (MS), ESPLANADA DOS MINISTERIOS, BL. G",ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"PO700 - Ministerio da Saude, SRTVN, 701, Asa Norte, Brasilia, Distrito Federal","PO700 - Ministerio da Saude, SRTVN, 701, Asa Norte, Brasilia, Distrito Federal",-15.80055,-47.86855,-15.78407,-47.89045,-15.78424,-47.89047,,,,,2023,2024,,SGV-**43,,
TAXIGOV_DF_3,1359767,Advocacia-Geral da União,46,DIRETA,GAB/PGF/AGU,,CONCLUÍDA,Reunião,,6.09,5.813,23.63,2024-07-10 10:48:29.163,2024-07-10 10:50:52.613,2024-07-10 10:58:55.063,2024-07-10 10:58:56.050,2024-07-10 11:10:49.973,,SIG QUADRA 6,CRUZEIRO,BRASILIA,DF,"Advocacia-Geral da Uniao, 6, Asa Sul, Brasilia, DF","Advocacia-Geral da Uniao, 6, Asa Sul, Brasilia, DF",-15.79215,-47.9124,-15.80231,-47.88046,-15.80268,-47.88071,,,,,2022,2023,,REU-**34,,
